"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"211","US20, @ Suttle Lake Loop, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/FgyuCGdmy3",FALSE,0,NA,2014-04-26,FALSE,NA,"460067581529833472",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"212","US20, @ Corvallis - Newport Hwy OR34, Delay &lt; 20min, Road maint ops are occurring, use caution.... http://t.co/Khhp46BaiY",FALSE,0,NA,2014-04-26,FALSE,NA,"460066596132630528",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"213","US20, 2 Mi E of Santiam Pass Summit, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/CAo4SMNcR9",FALSE,0,NA,2014-04-26,FALSE,NA,"460061542700941314",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"214","US20, @ Suttle Lake Loop, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/mFy71xuLin",FALSE,0,NA,2014-04-26,FALSE,NA,"460060539180171264",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"215","US20, 1 Mi W of Santiam Pass Summit, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/BBDxdV8UMS",FALSE,0,NA,2014-04-26,FALSE,NA,"459991598185472000",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"216","US20, 8 Mi W of Santiam Pass Summit, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/2lnu80cwIn",FALSE,0,NA,2014-04-25,FALSE,NA,"459793777616379904",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"217","US20, 8 Mi W of Santiam Pass Summit, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/cwSR9Txw2C",FALSE,0,NA,2014-04-25,FALSE,NA,"459777689545478145",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",1,FALSE,FALSE,NA,NA
"218","US20, 2 Mi W of @ Sodaville-Waterloo Drive, Delay 20min-2hrs, A crash has occurred, use caution.... http://t.co/rBXhci18EJ",FALSE,0,NA,2014-04-24,FALSE,NA,"459429929612886016",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"219","US20, 2 Mi W of @ Sodaville-Waterloo Drive, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/rBXhci18EJ",FALSE,0,NA,2014-04-24,FALSE,NA,"459426912218005504",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"220","US20, @ Corvallis - Newport Hwy OR34, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/rBXhci18EJ",FALSE,0,NA,2014-04-24,FALSE,NA,"459423889336967168",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"221","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-04-24,FALSE,NA,"459368526864605184",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"222","US20, tombstone, Packed snow, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-04-23,FALSE,NA,"458924113164128256",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"223","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-04-23,FALSE,NA,"458894922817355776",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"224","US20, tombstone, Packed snow, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-04-22,FALSE,NA,"458612040274169856",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"225","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-04-22,FALSE,NA,"458576315822518273",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"226","US20, tombstone, Slush or snow pack, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-04-22,FALSE,NA,"458535047423750144",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"227","US20, 1 Mi E of @ Spicer Drive, Unconfirmed, An unconfirmed report of a disabled veh is creating a hazard has bee... http://t.co/ew3AGQUgHh",FALSE,0,NA,2014-04-20,FALSE,NA,"457964265509367808",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"228","US20, Lebanon, Delay &lt; 20min, An animal that has been struck is creating a hazard and causing traffic to slow. Us... http://t.co/dZ3JNCzwTQ",FALSE,0,NA,2014-04-19,FALSE,NA,"457360718522634240",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"229","US20, 1 Mi E of Tombstone SnoPark Area, Unconfirmed, An unconfirmed report of falling rock has been received, use... http://t.co/1Iav4WQvrf",FALSE,0,NA,2014-04-18,FALSE,NA,"457138760128286720",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"230","US20, @ Spicer Drive, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/Thim82Sym4",FALSE,0,NA,2014-04-17,FALSE,NA,"456685772033122304",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"231","US20, 2 Mi W of @ Spicer Drive, Delay &lt; 20min, An animal that has been struck is creating a hazard and causing tr... http://t.co/FSkUniTjBr",FALSE,0,NA,2014-04-14,FALSE,NA,"455569924778237952",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"232","US20, 3 Mi E of Santiam Pass Summit, Delay &lt; 20min, A disabled veh is creating a hazard, use caution.... http://t.co/qClZtFFgx6",FALSE,0,NA,2014-04-13,FALSE,NA,"455219099182710784",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"233","US20, 3 Mi E of Santiam Pass Summit, Delay &lt; 20min, Hazardous debris, use caution.... http://t.co/bGAzPj2qSS",FALSE,0,NA,2014-04-13,FALSE,NA,"455218091434049538",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"234","US20, Santiam Pass Summit, Delay &lt; 20min, Hazardous debris, use caution.... http://t.co/bGAzPj2qSS",FALSE,0,NA,2014-04-13,FALSE,NA,"455205010142285825",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"235","US20, @ Engle Road, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/tjijsFfGin",FALSE,0,NA,2014-04-12,FALSE,NA,"455119954040213504",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"236","US20, 3 Mi E of Santiam Pass Summit, Delay &lt; 20min, A disabled veh is creating a hazard, use caution.... http://t.co/2DuGPhBorD",FALSE,0,NA,2014-04-11,FALSE,NA,"454743977011326977",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"237","US20, from 3 Mi E of Santiam Pass Summit to 2 Mi W of @ Suttle Lake Loop, Delay &lt; 20min, Road maint ops are occur... http://t.co/l9TI1Ohaj8",FALSE,0,NA,2014-04-10,FALSE,NA,"454137470150377473",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"238","US20, from 5 Mi W of Sisters to 6 Mi W of Sisters, Delay &lt; 20min, Road maint ops are occurring, use caution.... http://t.co/OIFidO56MH",FALSE,0,NA,2014-04-09,FALSE,NA,"453909474709737472",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"239","US20, from 3 Mi E of Santiam Pass Summit to 2 Mi W of @ Suttle Lake Loop, Delay &lt; 20min, Road maint ops are occur... http://t.co/tRydaPvceu",FALSE,0,NA,2014-04-09,FALSE,NA,"453741360894324737",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"240","US20, 7 Mi W of Tombstone SnoPark Area, Delay &lt; 20min, Road maint ops are occurring, use caution.... http://t.co/7gnllf81YQ",FALSE,0,NA,2014-04-09,FALSE,NA,"453685494413418497",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"241","US20, @ Albany - Lyons Hwy OR226, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/20uHOVFphH",FALSE,0,NA,2014-04-06,FALSE,NA,"452671820605321216",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"242","US20, tombstone, Slush or snow pack, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-04-05,FALSE,NA,"452446327650009088",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"243","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-04-05,FALSE,NA,"452399521222258688",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"244","US20, tombstone, Slush or snow pack, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-04-04,FALSE,NA,"452086155316432897",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"245","US20, @ Albany - Lyons Hwy OR226, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/zrgd1iO7zM",FALSE,0,NA,2014-04-03,FALSE,NA,"451776321803145216",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"246","US20, tombstone, Slush or snow pack, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-04-02,FALSE,NA,"451200530098843648",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"247","US20, 1 Mi E of @ Spicer Drive, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/6PnBZnBWOy",FALSE,0,NA,2014-04-01,FALSE,NA,"451077724866478080",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"248","US20, tombstone, Packed snow, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-04-01,FALSE,NA,"450949379512213504",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"249","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-04-01,FALSE,NA,"450909123064782848",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"250","US20, 5 Mi W of Sisters, Delay 20min-2hrs, A crash has occurred, use caution. The hwy is currently closed both di... http://t.co/UvfQ1FCYIc",FALSE,0,NA,2014-04-01,FALSE,NA,"450887479067828224",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"251","US20, tombstone, Slush or snow pack, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-30,FALSE,NA,"450319232090128384",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"252","US20, tombstone, Packed snow, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-30,FALSE,NA,"450276945389817856",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"253","US20, santiam pass smt, Packed snow, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-30,FALSE,NA,"450228123036958720",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"254","US20, tombstone, Slush or snow pack, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-30,FALSE,NA,"450137526980722690",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"255","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-29,FALSE,NA,"450052476218011649",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"256","US20, tombstone, Slush or snow pack, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-29,FALSE,NA,"449752491748360193",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"257","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-29,FALSE,NA,"449751990185099264",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"258","US20, tombstone, Slush or snow pack, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-28,FALSE,NA,"449499324162908162",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"259","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-28,FALSE,NA,"449451015855542272",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"260","US20, tombstone, Packed snow, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-28,FALSE,NA,"449391108380835840",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"261","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-27,FALSE,NA,"449231563411046400",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"262","US20, tombstone, Slush or snow pack, Chains req/Traction tires ok on veh &lt;10k... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-27,FALSE,NA,"449230559357566976",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"263","US20, 2 Mi E of Tombstone SnoPark Area, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/Bxlw2nxUaw",FALSE,0,NA,2014-03-27,FALSE,NA,"449214946648129536",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"264","US20, santiam pass smt, Packed snow, Chains req/Traction tires ok on veh &lt;10k... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-27,FALSE,NA,"449184247379542018",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"265","US20, sisters, Slush or snow pack, ... http://t.co/S1GfwffIzQ",FALSE,0,NA,2014-03-27,FALSE,NA,"449179215825350657",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"266","US20, tombstone, Packed snow, Chains req/Traction tires ok on veh &lt;10k... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-27,FALSE,NA,"449175690609303552",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"267","US20, santiam pass smt, Packed snow, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-27,FALSE,NA,"449141465638125568",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"268","US20, tombstone, Packed snow, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-27,FALSE,NA,"449027718743482368",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"269","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-26,FALSE,NA,"448867664438374400",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"270","US20, tombstone, Packed snow, Carry chains/Traction tires... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-26,FALSE,NA,"448777565847568385",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"271","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-26,FALSE,NA,"448663815761047552",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"272","US20, Sweet Home, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/8UvYk2spbD",FALSE,0,NA,2014-03-25,FALSE,NA,"448371403847254016",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"273","US20, Sweet Home, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/H3zGbqxkG7",FALSE,0,NA,2014-03-25,FALSE,NA,"448333136464605185",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"274","US20, from 3 Mi E of Santiam Pass Summit to 2 Mi W of @ Suttle Lake Loop, Delay &lt; 20min, Road maint ops are occur... http://t.co/MpWYylg3qb",FALSE,0,NA,2014-03-25,FALSE,NA,"448329117872562177",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"275","US20, 2 Mi W of @ Engle Road, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/NQXHqJzxUi",FALSE,0,NA,2014-03-24,FALSE,NA,"448219891519086592",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"276","US20, 1 Mi W of Santiam Pass Summit, Delay &lt; 20min, A disabled veh is creating a hazard, use caution.... http://t.co/mWuVtJcLQy",FALSE,0,NA,2014-03-24,FALSE,NA,"447927465952829440",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"277","US20, 1 Mi W of @ Engle Road, Unconfirmed, An unconfirmed report of animals on the roadway has been received. Use... http://t.co/phFN850wgY",FALSE,0,NA,2014-03-23,FALSE,NA,"447557011513700352",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"278","US20, tombstone, Spots of ice, Chains req if towing or 10k ... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-21,FALSE,NA,"447011933829341184",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"279","US20, 10 Mi E of Cascadia State Park, Delay &lt; 20min, Hazardous tree or vegetation, use caution.... http://t.co/EgXomOPLxf",FALSE,0,NA,2014-03-21,FALSE,NA,"446963616902684672",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"280","US20, 8 Mi E of Cascadia State Park, Delay &lt; 20min, Hazardous tree or vegetation, use caution.... http://t.co/bvX8YdoXqE",FALSE,0,NA,2014-03-20,FALSE,NA,"446493504571588609",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"281","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-20,FALSE,NA,"446490485482196992",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"282","US20, 1 Mi W of @ Sodaville-Waterloo Drive, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/7rcqX8TBAR",FALSE,0,NA,2014-03-19,FALSE,NA,"446348058922455040",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"283","US20, 1 Mi W of @ Sodaville-Waterloo Drive, Unconfirmed, An unconfirmed report of a crash has been received, use ... http://t.co/ifZhuM0ylv",FALSE,0,NA,2014-03-19,FALSE,NA,"446337474961235968",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"284","US20, @ Albany - Lyons Hwy OR226, Delay &lt; 20min, A disabled veh is creating a hazard, use caution.... http://t.co/2apYKH0ixu",FALSE,0,NA,2014-03-18,FALSE,NA,"445912730168340480",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"285","US20, from @ Corvallis - Newport Hwy OR34 to Lebanon, Unconfirmed, An unconfirmed report of a hazardous materials... http://t.co/QLhNYsKb4K",FALSE,0,NA,2014-03-17,FALSE,NA,"445683723522945024",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"286","US20, tombstone, , Chains req/Traction tires ok on veh &lt;10k... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-17,FALSE,NA,"445562011972153344",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"287","US20, santiam pass smt, Packed snow, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-17,FALSE,NA,"445546411547848705",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"288","US20, tombstone, Packed snow, Chains req/Traction tires ok on veh &lt;10k... http://t.co/6K2PHCIHJG",FALSE,0,NA,2014-03-17,FALSE,NA,"445519734566445057",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"289","US20, santiam pass smt, Slush or snow pack, Carry chains/Traction tires... http://t.co/lNAu3KkGmp",FALSE,0,NA,2014-03-17,FALSE,NA,"445425114012602368",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"290","US20, 1 Mi W of Santiam Pass Summit, Delay &lt; 20min, A disabled veh is creating a hazard, use caution.... http://t.co/MloEsmZ41T",FALSE,0,NA,2014-03-17,FALSE,NA,"445395414888361984",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"291","US20, 8 Mi W of Santiam Pass Summit, Unconfirmed, An unconfirmed report of hazardous debris has been received, us... http://t.co/Ku6DxxihOj",FALSE,0,NA,2014-03-14,FALSE,NA,"444326878988337152",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"292","US20, 3 Mi W of @ Sodaville-Waterloo Drive, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/znTmgQkd0u",FALSE,0,NA,2014-03-11,FALSE,NA,"443523076701966337",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
"293","ORE126, @ Suttle Lake Loop, Delay &lt; 20min, A crash has occurred, use caution.... http://t.co/E1rQt4B4D3",FALSE,0,NA,2014-03-11,FALSE,NA,"443443050652905472",NA,"<a href=""http://www.tripcheck.com"" rel=""nofollow"">ODOTRoadStatus</a>","TripCheckUS20B",0,FALSE,FALSE,NA,NA
